MS SubClass,Lot Frontage,Lot Area,Lot Shape,Land Slope,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Mas Vnr Area,Exter Qual,Exter Cond,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,Bsmt Unf SF,Total Bsmt SF,Heating QC,Electrical,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,Functional,Fireplaces,Garage Yr Blt,Garage Finish,Garage Cars,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Fence,Mo Sold,SalePrice,MS Zoning_C (all),MS Zoning_FV,MS Zoning_I (all),MS Zoning_RH,MS Zoning_RL,Street_Pave,Alley_None,Land Contour_HLS,Land Contour_Low,Land Contour_Lvl,Lot Config_CulDSac,Lot Config_Inside,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_GrnHill,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition 1_Feedr,Condition 1_Norm,Condition 1_PosA,Condition 1_PosN,Condition 1_RRAe,Condition 2_Feedr,Condition 2_PosA,Condition 2_PosN,Condition 2_RRNn,Bldg Type_2fmCon,Bldg Type_Duplex,Bldg Type_Twnhs,Bldg Type_TwnhsE,House Style_1.5Unf,House Style_2.5Fin,House Style_SFoyer,House Style_SLvl,Roof Style_Gable,Roof Style_Gambrel,Roof Matl_CompShg,Roof Matl_WdShake,Roof Matl_WdShngl,Exterior 1st_CBlock,Exterior 1st_CemntBd,Exterior 1st_HdBoard,Exterior 1st_MetalSd,Exterior 1st_Plywood,Exterior 1st_Stone,Exterior 1st_Stucco,Exterior 1st_VinylSd,Exterior 1st_Wd Sdng,Exterior 1st_WdShing,Exterior 2nd_CBlock,Exterior 2nd_ImStucc,Exterior 2nd_Plywood,Exterior 2nd_Stucco,Exterior 2nd_Wd Shng,Mas Vnr Type_BrkFace,Mas Vnr Type_Stone,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Heating_GasW,Heating_Grav,Heating_Wall,Central Air_Y,Garage Type_Attchd,Garage Type_Basment,Garage Type_BuiltIn,Garage Type_CarPort,Garage Type_Detchd,Sale Type_Con,Sale Type_ConLD,Sale Type_ConLw,Sale Type_New,Sale Type_Oth,Sale Type_WD ,Mas Vnr Type_CBlock,Exterior 1st_PreCast,Heating_GasA,Exterior 2nd_PreCast,Roof Matl_Roll,Sale Type_VWD,Exterior 2nd_Other,Roof Matl_Metal
120,32.0,4500,1,1,6,5,1998,1998,116.0,3,3,1,3,4,1,897.0,319.0,1216.0,1,1,0,0,1216,1.0,0.0,2,0,2,1,3,1,0,1998.0,3,2.0,1,0,125,0,0,0,5,5,164000,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
50,75.0,9060,1,1,6,5,1957,1957,327.0,3,3,3,3,4,6,0.0,967.0,967.0,2,1,671,0,1638,0.0,0.0,2,0,4,1,2,1,0,1957.0,3,1.0,1,0,21,0,0,0,5,4,139000,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
160,24.0,2160,1,1,7,5,1999,2000,212.0,2,3,2,3,4,3,510.0,90.0,600.0,1,1,628,0,1252,1.0,0.0,2,1,2,1,2,1,0,1999.0,3,2.0,1,0,48,0,0,0,5,3,160000,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
85,70.0,7669,1,1,5,6,1992,1993,0.0,3,3,2,3,2,1,718.0,0.0,828.0,3,1,0,0,883,1.0,0.0,1,0,2,1,3,1,1,1998.0,3,2.0,1,100,32,0,0,0,1,6,149000,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20,62.0,9858,1,1,5,6,1968,1968,0.0,3,3,3,3,4,3,510.0,354.0,864.0,3,1,0,0,874,1.0,0.0,1,0,3,1,3,1,0,1968.0,2,1.0,1,33,0,0,0,0,3,11,130000,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
70,50.0,10300,2,1,7,6,1921,1950,0.0,3,3,3,3,4,6,0.0,576.0,576.0,2,1,808,0,1710,0.0,0.0,2,0,3,1,3,1,0,1990.0,3,2.0,1,12,11,64,0,0,1,4,140000,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20,65.0,8125,1,1,8,5,2008,2009,288.0,2,3,2,3,4,6,0.0,1836.0,1836.0,1,1,0,0,1836,0.0,0.0,2,0,3,1,2,1,1,2009.0,1,2.0,1,0,175,0,0,0,5,10,264500,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20,69.0,14850,2,1,5,5,1957,1957,0.0,3,3,3,3,4,4,895.0,197.0,1092.0,3,2,0,0,1092,1.0,0.0,1,0,2,1,3,1,1,1957.0,1,1.0,1,268,0,0,0,122,4,5,141000,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
120,35.0,4274,2,1,7,5,2006,2007,0.0,2,3,2,3,4,1,1106.0,135.0,1241.0,1,1,0,0,1241,1.0,0.0,1,1,1,1,2,1,0,2007.0,1,2.0,1,0,116,0,0,0,5,11,199900,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20,80.0,9650,1,1,6,5,1977,1977,360.0,3,3,2,3,4,2,686.0,664.0,1350.0,3,1,0,0,1334,0.0,1.0,2,0,2,1,3,1,1,1977.0,2,2.0,1,0,16,0,0,0,5,4,167900,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20,0.0,14585,2,1,6,6,1960,1987,85.0,3,3,3,3,4,3,594.0,331.0,1144.0,1,1,0,0,1429,0.0,1.0,1,0,3,1,2,1,2,1960.0,3,2.0,1,216,110,0,0,0,5,6,181900,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20,75.0,9000,1,1,8,5,2008,2008,36.0,2,3,2,3,2,1,1078.0,488.0,1566.0,1,1,0,0,1566,1.0,0.0,2,0,3,1,2,1,0,2008.0,2,2.0,1,144,168,0,0,0,5,4,262500,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
60,0.0,13774,2,1,7,7,1977,1992,283.0,3,2,2,3,4,1,432.0,476.0,908.0,1,1,972,0,2288,0.0,0.0,1,2,4,1,2,1,2,1977.0,2,2.0,1,321,72,0,0,156,5,11,230000,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
120,50.0,5119,2,1,9,5,1999,2000,60.0,2,3,1,3,2,1,1238.0,460.0,1698.0,1,1,0,0,1709,1.0,0.0,2,0,2,1,2,1,1,1999.0,1,2.0,1,97,65,0,0,0,5,1,328900,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,71.0,9254,2,1,8,5,2005,2005,210.0,2,3,2,3,4,1,119.0,1602.0,1721.0,1,1,0,0,1721,1.0,0.0,2,0,3,1,2,1,0,2005.0,2,2.0,1,168,27,0,0,0,5,1,232698,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20,95.0,10324,2,1,8,5,2008,2008,140.0,2,3,2,3,2,1,872.0,382.0,1254.0,1,1,0,0,1254,1.0,0.0,2,0,2,1,2,1,0,2008.0,2,3.0,1,168,92,0,0,0,5,3,221800,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
50,63.0,8375,1,1,5,7,1941,1973,0.0,3,3,3,3,4,2,336.0,240.0,576.0,2,1,486,0,1350,1.0,0.0,1,1,2,1,2,2,0,1973.0,3,3.0,3,0,0,0,0,0,2,6,152400,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20,75.0,9750,1,1,7,5,2000,2001,171.0,2,3,2,3,4,6,0.0,1630.0,1630.0,1,1,0,0,1630,0.0,0.0,2,0,3,1,2,1,1,2000.0,3,2.0,1,74,234,0,0,0,5,10,213000,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
60,74.0,7632,2,1,7,5,2005,2005,96.0,2,3,2,3,4,6,0.0,784.0,784.0,1,1,754,0,1585,0.0,0.0,2,1,3,1,2,1,0,2005.0,2,2.0,1,100,77,0,0,0,5,3,184900,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
190,90.0,15750,1,1,5,5,1953,1953,56.0,3,3,3,3,3,3,841.0,324.0,1165.0,3,1,0,0,1336,1.0,0.0,1,0,2,1,3,1,2,1953.0,3,1.0,1,0,0,0,0,0,5,6,157000,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20,0.0,9240,2,1,5,6,1962,2002,0.0,3,3,3,3,4,3,612.0,252.0,864.0,2,1,0,0,1211,0.0,0.0,1,0,2,1,3,2,1,1972.0,3,2.0,1,161,0,0,0,0,2,3,144000,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20,80.0,10400,1,1,6,5,1979,1999,253.0,3,3,2,3,4,1,903.0,356.0,1259.0,1,1,0,0,1353,1.0,0.0,2,0,2,1,3,1,1,1979.0,2,2.0,1,240,141,0,0,0,5,8,192350,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20,80.0,8800,1,1,7,6,1966,1966,202.0,3,3,3,3,4,3,654.0,520.0,1174.0,1,1,0,0,1200,0.0,1.0,2,0,3,1,3,1,1,1966.0,2,2.0,1,0,0,0,0,0,2,10,163500,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,86.0,11839,1,1,7,5,1990,1990,99.0,3,3,2,3,4,1,1085.0,390.0,1475.0,1,1,797,0,2329,1.0,0.0,2,1,4,1,2,1,1,1990.0,3,2.0,1,192,121,0,0,0,5,5,262280,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20,70.0,9135,1,1,7,5,2002,2003,113.0,2,3,2,3,2,1,810.0,726.0,1536.0,1,1,0,0,1536,1.0,0.0,2,0,3,1,2,1,0,2002.0,2,2.0,1,192,74,0,0,0,5,12,214000,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20,90.0,14115,2,1,6,7,1956,2004,0.0,3,3,3,3,4,2,296.0,230.0,1073.0,1,1,0,0,1811,0.0,0.0,1,0,2,1,1,1,1,1956.0,1,2.0,1,0,0,280,0,0,5,7,230000,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
60,109.0,14154,1,1,7,5,2006,2006,350.0,2,3,1,2,4,6,0.0,1063.0,1063.0,1,1,1101,0,2172,0.0,0.0,2,1,3,1,2,1,1,2006.0,2,3.0,1,192,62,0,0,0,5,8,280000,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20,65.0,6565,1,1,4,6,1957,1980,0.0,3,3,3,3,4,1,967.0,106.0,1073.0,2,2,0,0,1073,1.0,0.0,1,0,3,1,3,1,0,1985.0,3,2.0,1,0,444,0,0,0,5,8,140000,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
60,70.0,7700,1,1,6,5,1966,1966,351.0,3,3,3,3,4,6,0.0,756.0,756.0,3,1,788,0,1839,0.0,0.0,1,1,4,1,3,1,1,1966.0,3,2.0,1,0,124,216,0,0,5,6,155000,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
50,63.0,4761,1,1,3,3,1918,1950,0.0,4,4,3,4,4,6,0.0,1020.0,1020.0,4,4,0,0,1020,0.0,0.0,1,0,2,1,4,1,0,0.0,4,0.0,3,0,0,105,0,0,5,10,64500,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
60,87.0,12361,2,1,6,7,1993,1993,85.0,2,2,2,3,4,1,860.0,86.0,946.0,1,1,838,0,1802,0.0,1.0,2,1,3,1,2,1,1,2000.0,2,4.0,1,450,92,0,0,0,5,5,218000,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
80,72.0,9720,1,1,5,7,1977,1977,51.0,3,3,3,1,2,2,755.0,240.0,995.0,3,1,0,0,1009,0.0,0.0,2,0,3,1,3,1,1,1977.0,3,2.0,1,0,0,0,0,0,2,6,160000,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20,72.0,8640,1,1,8,5,2007,2007,0.0,2,3,2,3,4,1,24.0,1314.0,1338.0,1,1,0,0,1338,0.0,0.0,2,0,3,1,2,1,0,2007.0,2,2.0,1,0,141,0,0,0,5,11,208900,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20,123.0,47007,2,1,5,7,1959,1996,0.0,3,3,6,6,5,7,0.0,0.0,0.0,3,1,0,0,3820,0.0,0.0,3,1,5,1,1,1,2,1959.0,3,2.0,1,0,372,0,0,0,5,7,284700,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
160,30.0,3180,1,1,7,5,2007,2007,0.0,2,3,2,3,4,6,0.0,689.0,689.0,1,1,689,0,1392,0.0,0.0,2,0,2,1,2,1,0,2007.0,3,2.0,1,0,102,0,0,0,5,3,146000,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
120,38.0,14963,3,1,8,5,1996,1996,0.0,2,3,2,3,4,1,786.0,474.0,1260.0,1,1,0,0,1288,1.0,0.0,1,1,1,1,1,1,2,1996.0,1,2.0,1,120,30,0,0,224,5,12,245500,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
45,50.0,5000,1,3,6,7,1926,1950,0.0,3,3,3,3,4,6,0.0,992.0,992.0,1,1,0,0,1013,0.0,0.0,1,0,3,1,3,1,0,1926.0,3,1.0,1,0,0,101,0,0,5,4,113000,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20,129.0,16870,2,1,8,5,2004,2005,238.0,2,3,1,3,1,1,1531.0,251.0,1782.0,1,1,0,0,1782,1.0,0.0,2,0,3,1,2,1,2,2004.0,1,3.0,1,99,82,0,0,0,5,4,296000,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20,86.0,14157,2,1,9,5,2005,2006,200.0,2,3,1,3,1,1,1249.0,673.0,1922.0,1,1,0,0,1922,1.0,0.0,2,0,3,1,2,1,1,2005.0,1,3.0,1,178,51,0,0,0,5,7,377426,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20,96.0,12456,1,1,10,5,2006,2007,230.0,1,3,1,3,1,1,1172.0,528.0,1700.0,1,1,0,0,1718,1.0,0.0,2,0,3,1,1,1,1,2008.0,1,3.0,1,216,48,0,0,0,5,7,337500,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
